TabName|FLD_NO|FLD_NAME|FLD_TYPE|FLD_LEN|ISPK|NOTE
MF_PSS|130|ISFLZL|A|1||是否返利折让
MF_PSS|131|TO_MJ|A|1||转模具标志
MF_PSS|132|TO_SB|A|1||转设备标志
MF_PSS|133|SUB_NO|A|30||子卡号
MF_PSS|134|CUS_CARD_NO|A|20||客户卡号(关联CUST_CARD.CARD_NO)
MF_PSS|135|RTO_FQSK|N|0||首付比例
MF_PSS|136|DATEFLAG_FQSK|A|1||首付日期方式
MF_PSS|137|DATE_FQSK|@|0||首付指定日期
MF_PSS|138|QS_FQSK|I|0||期数
MF_PSS|139|CUS_NO_POS|A|50||终端客户-安信
MF_PSS|140|INST_TEAM|A|50||安装队-安信
MF_PSS|141|AMTN_DS|N|0||现场代收款-安信
MF_PSS|142|POS_OS_ID|A|1||POS订单注记(是否订单)
MF_PSS|143|POS_OS_CLS|A|20||POS订单已转单号
MF_PSS|144|TB_NO|A|20||淘宝单据号码
MF_PSS|145|PAYCARD_NO|A|10||付款卡类型代号
MF_PSS|146|CUR_ID_IFRS|A|4||功能货币
MF_PSS|147|EXC_RTO_IFRS|N|0||汇率(功能货币)
MF_PSS|148|WS_KD_CHK|A|1||快递WS 是否呼叫
MF_PSS|149|WS_RCV_CHK|A|1||是否已经确认收货
MF_PSS|150|WS_CHK_PAY|A|1||货到确认收款否
MF_PSS|151|AMTN_EP_IFRS|N|0||费用合计(功能货币)
MF_PSS|152|AMTN_EP1_IFRS|N|0||费用合计1(功能货币)
MF_PSS|153|PRT_DATE|@|0||打印日期
MF_PSS|154|AMTN_SX|N|0||销退单模板代号
MF_PSS|155|QTY1_CLS|N|0||已开发票数量合计(副)
MF_PSS|156|INV_BIL_ID|A|2||发票来源单ID
MF_PSS|157|INV_BIL_NO|A|20||发票来源单号
MF_PSS|158|OM_NO|A|20||样品单号
MF_PSS|159|INV_BCODE_NO|A|15||发货条码（倍康）
MF_PSS|160|USR_AUTH|A|12||优惠金额授权人
MF_PSS|161|TT_TYPE_SET|A|20||摊提方式设置
MF_PSS|162|TT_YM_B|@|0||开始摊提年月
MF_PSS|163|CB_ID_IFRS|A|1||IFRS成本切制
MF_PSS|164|AMT_POI|S|0||金额小数位数
MF_PSS|165|LZ_CLS_DD|@|0||立帐结案日期
MF_PSS|166|CNT_MAN1|A|20||联系人1
MF_PSS|167|SCAN_ID|A|1||条码扫描标志
MF_PSS|168|MODIFY_DD|@|0||最近修改日期
MF_PSS|169|MODIFY_MAN|A|12||最近修改人
MF_PSS|170|SCAN_USR|A|12||扫描人
MF_PSS|171|SCAN_DATE|@|0||扫描日期
MF_PSS|172|ACT_ID|A|1||产生Action否
MF_SQ|1|SQ_NO|A|20|*|请购单号
MF_SQ|2|SQ_DD|@|NULL|NULL|请购日期
MF_SQ|3|DEP|A|8|NULL|请购部门
MF_SQ|4|CUS_NO|A|12|NULL|采购对象
MF_SQ|5|SAL_NO|A|12|NULL|请购人
MF_SQ|6|PO_NO|A|20|NULL|转出单号
MF_SQ|7|INC_ID|A|1|NULL|合并转出
MF_SQ|8|REM|M|0||备注
MF_SQ|9|EST_DD|@|NULL|NULL|预交日
MF_SQ|10|BIL_ID|A|2|NULL|转出单号ID
MF_SQ|11|USR|A|12|NULL|录入员
MF_SQ|12|CHK_MAN|A|12|NULL|审核人
MF_SQ|13|PRT_SW|A|1|NULL|打印注记
MF_SQ|14|CPY_SW|A|1|NULL|拷贝注记
MF_SQ|15|BAT_NO|A|40|NULL|批号
MF_SQ|16|BIL_NO|A|20|NULL|转出单号
MF_SQ|17|CLS_DATE|@|NULL|NULL|终审日期
MF_SQ|18|PO_DEP|A|8|NULL|采购部门
MF_SQ|19|CLS_ID|A|1|NULL|结案标志
MF_SQ|20|BACK_ID|A|2|NULL|采购单/询价单区分
MF_SQ|21|BIL_TYPE|A|2|NULL|单据类别
MF_SQ|22|CUR_ID|A|4|NULL|币别
MF_SQ|23|EXC_RTO|N|NULL|NULL|汇率
MF_SQ|24|SO_NO|A|25|NULL|受订单号
MF_SQ|25|MOB_ID|A|2|NULL|审核模版
MF_SQ|26|LOCK_MAN|A|12|NULL|锁单人
MF_SQ|27|LOCK_DATE|@|0||锁单时间
MF_SQ|28|SYS_DATE|@|NULL|NULL|输单日期
MF_SQ|29|CAS_NO|A|20||工程案号
MF_SQ|30|TASK_ID|I|0||阶段编号
MF_SQ|31|SO_ID|A|2|NULL|受订标识
MF_SQ|32|PRT_USR|A|12|NULL|打印人员
MF_SQ|33|CNTT_NO|A|40||合同编号
MF_SQ|34|CANCEL_ID|A|1|NULL|作废标记
MF_SQ|35|PRT_DATE|@|0||打印日期
MF_SQ|36|MODIFY_DD|@|0||最近修改日期
MF_SQ|37|MODIFY_MAN|A|12||最近修改人
MF_TB|1|TB_NO|A|20|*|缴回单号
MF_TB|2|TB_DD|@|NULL|NULL|缴回日期
MF_TB|3|PAY_DD|@|NULL|NULL|结帐期
MF_TB|4|CHK_DD|@|NULL|NULL|票据到期日
MF_TB|5|TRAD_MTH|A|20||贸易条件代号
MF_TB|6|BAT_NO|A|40|NULL|批号
MF_TB|7|CUS_NO|A|12|NULL|客户代号
MF_TB|8|VOH_ID|A|2|NULL|凭证模版代号
MF_TB|9|VOH_NO|A|20|NULL|凭证号码
MF_TB|10|DEP|A|8|NULL|部门代号
MF_TB|11|INV_NO|A|20|NULL|发票号码
MF_TB|12|TAX_ID|A|1|NULL|税别
MF_TB|13|TW_NO|A|25|NULL|托外单号
MF_TB|14|SEND_MTH|A|200|NULL|送货方式
MF_TB|15|SEND_WH|A|12|NULL|送货仓
MF_TB|16|RP_NO|A|20|NULL|付款单号
MF_TB|17|ZHANG_ID|A|1|NULL|立帐否
MF_TB|18|CUR_ID|A|4|NULL|币别
MF_TB|19|EXC_RTO|N|NULL|NULL|汇率
MF_TB|20|SAL_NO|A|12|NULL|业务员代号
MF_TB|21|ARP_NO|A|20|NULL|应付帐单
MF_TB|22|AMTN_IRP|N|NULL|NULL|预付冲帐金额(国)
MF_TB|23|AMT_IRP|N|NULL|NULL|预付冲帐金额(外)
MF_TB|24|TAX_IRP|N|NULL|NULL|预付冲帐税金
MF_TB|25|PAY_MTH|A|1|NULL|交易类别
MF_TB|26|PAY_DAYS|S|NULL|NULL|起算日
MF_TB|27|CHK_DAYS|S|NULL|NULL|票据天数
MF_TB|28|INT_DAYS|S|NULL|NULL|间隔天数
MF_TB|29|PAY_REM|A|80|NULL|交易摘要
MF_TB|30|CLOSE_ID|A|1|NULL|结案
MF_TB|31|REM|M|100|NULL|摘要
MF_TB|32|BIL_ID|A|2|NULL|来源单识别码
MF_TB|33|BIL_NO|A|20|NULL|来源单号
MF_TB|34|CPY_SW|A|1|NULL|拷贝注记
MF_TB|35|CLS_REM|A|30|NULL|指定结帐日资料
MF_TB|36|USR|A|12|NULL|制单人
MF_TB|37|CHK_MAN|A|12|NULL|审核
MF_TB|38|PRT_SW|A|1|NULL|打印注记
MF_TB|39|CLS_DATE|@|NULL|NULL|终审日期
MF_TB|40|MMVOH_ID|A|2|NULL|缴库单凭证模版代号
MF_TB|41|EP_NO|A|20|NULL|费用单号
MF_TB|42|AMTN_EP|N|NULL|NULL|费用合计
MF_TB|43|RTO_TAX|N|NULL|NULL|托外货品税率
MF_TB|44|BIL_TYPE|A|2|NULL|单据类别
MF_TB|45|KP_ID|A|1|NULL|开票标记
MF_TB|46|LZ_CLS_ID|A|1|NULL|开票立帐结案标志
MF_TB|47|MOB_ID|A|2|NULL|审核模版
MF_TB|48|LOCK_MAN|A|12|NULL|锁单人
MF_TB|49|LOCK_DATE|@|0||锁单时间
MF_TB|50|FJ_NUM|S|NULL|NULL|附件张数
MF_TB|51|SYS_DATE|@|NULL|NULL|输单日期
MF_TB|52|AMT_CLS|N|0||已开发票金额合计
MF_TB|53|AMTN_NET_CLS|N|0||已开发票未税合计
MF_TB|54|TAX_CLS|N|0||已开发票税额合计
MF_TB|55|CAS_NO|A|20||工程案号
MF_TB|56|TASK_ID|I|0||任务编号
MF_TB|57|TURN_ID|A|1||立帐开票开票方式
MF_TB|58|TW_ID|A|2||转入单标识（托外或者收料）
MF_TB|59|CUS_OS_NO|A|30||客户订单
MF_TB|60|PRT_USR|A|12|NULL|打印人员
MF_TB|61|QTY_CLS|N|0||已开发票数量合计
MF_TB|62|CANCEL_ID|A|1|NULL|作废标记
MF_TB|63|RTO_FQSK|N|0||首付比例
MF_TB|64|DATEFLAG_FQSK|A|1||首付日期方式
MF_TB|65|DATE_FQSK|@|0||首付指定日期
MF_TB|66|QS_FQSK|I|0||期数
MF_TB|67|CUR_ID_IFRS|A|4||功能货币
MF_TB|68|EXC_RTO_IFRS|N|0||汇率(功能货币)
MF_TB|69|AMTN_EP_IFRS|N|0||费用合计(功能货币)
MF_TB|70|PRT_DATE|@|0||打印日期
MF_TB|71|QTY1_CLS|N|0||已开发票数量合计(副)
MF_TB|72|INV_BIL_ID|A|2||发票来源单ID
MF_TB|73|INV_BIL_NO|A|20||发票来源单号
MF_TB|74|LZ_CLS_DD|@|0||立帐结案日期
MF_TB|75|BIL_COMP|A|13||来源帐套(三角贸易)
MF_TB|76|MODIFY_DD|@|0||最近修改日期
MF_TB|77|MODIFY_MAN|A|12||最近修改人
MF_TB|78|SCAN_ID|A|1||扫描状态
MF_TB|79|SCAN_USR|A|12||扫描人
MF_TB|80|SCAN_DATE|@|0||扫描日期
MF_TC|1|TC_NO|A|20|*|退回单号
MF_TC|2|TC_DD|@|0|NULL|退回日期
MF_TC|3|PAY_DD|@|NULL|NULL|结帐期
MF_TC|4|CHK_DD|@|NULL|NULL|票据到期日
MF_TC|5|TRAD_MTH|A|20||贸易条件代号
MF_TC|6|BAT_NO|A|40|NULL|批号
MF_TC|7|CUS_NO|A|12|NULL|客户代号
MF_TC|8|VOH_ID|A|2|NULL|凭证模版代号
MF_TC|9|VOH_NO|A|20|NULL|凭证号码
MF_TC|10|DEP|A|8|NULL|部门代号
MF_TC|11|INV_NO|A|20|NULL|发票号码
MF_TC|12|TAX_ID|A|1|NULL|税别
MF_TC|13|TB_NO|A|25|NULL|托工缴回单号
MF_TC|14|SEND_MTH|A|200|NULL|送货方式
MF_TC|15|SEND_WH|A|12|NULL|送货仓
MF_TC|16|ADR|A|50|NULL|送货地址
MF_TC|17|RP_NO|A|20|NULL|付款单号
MF_TC|18|ZHANG_ID|A|1|NULL|立帐方式
MF_TC|19|CUR_ID|A|4|NULL|币别
MF_TC|20|EXC_RTO|N|NULL|NULL|汇率
MF_TC|21|SAL_NO|A|12|NULL|业务员代号
MF_TC|22|ARP_NO|A|20|NULL|应收帐单号
MF_TC|23|PAY_MTH|A|1|NULL|交易类别
MF_TC|24|PAY_DAYS|S|NULL|NULL|起算日
MF_TC|25|CHK_DAYS|S|NULL|NULL|票据天数
MF_TC|26|INT_DAYS|S|NULL|NULL|间隔天数
MF_TC|27|PAY_REM|A|80|NULL|交易摘要
MF_TC|28|CLS_REM|A|30|NULL|指定结帐日资料
MF_TC|29|CLOSE_ID|A|1|NULL|结案否
MF_TC|30|REM|M|100|NULL|摘要
MF_TC|31|CPY_SW|A|1|NULL|拷贝注记
MF_TC|32|USR|A|12|NULL|制单人
MF_TC|33|CHK_MAN|A|12|NULL|审核人
MF_TC|34|PRT_SW|A|1|NULL|打印注记
MF_TC|35|CLS_DATE|@|NULL|NULL|终审日期
MF_TC|36|TC_ID|A|1|NULL|影响托工已交量
MF_TC|37|BIL_TYPE|A|2|NULL|单据类别
MF_TC|38|KP_ID|A|1|NULL|开票标记
MF_TC|39|LZ_CLS_ID|A|1|NULL|开票立帐结案标志
MF_TC|40|MMVOH_ID|A|2|NULL|缴库单凭证模版代号
MF_TC|41|MOB_ID|A|2|NULL|审核模版
MF_TC|42|LOCK_MAN|A|12|NULL|锁单人
MF_TC|43|LOCK_DATE|@|0||锁单时间
MF_TC|44|FJ_NUM|S|NULL|NULL|附件张数
MF_TC|45|SYS_DATE|@|NULL|NULL|输单日期
MF_TC|46|INV_DD|@|NULL|NULL|发票日
MF_TC|47|TITLE_BUY|A|50|NULL|买受人抬头
MF_TC|48|INV_YM|I|NULL|NULL|申报期别
MF_TC|49|METH_ID|A|2|NULL|发票别
MF_TC|50|AMT_CLS|N|0||已开发票金额合计
MF_TC|51|AMTN_NET_CLS|N|0||已开发票未税合计
MF_TC|52|TAX_CLS|N|0||已开发票税额合计
MF_TC|53|CAS_NO|A|20||工程案号
MF_TC|54|TASK_ID|I|0||任务编号
MF_TC|55|TURN_ID|A|1||立帐开票开票方式
MF_TC|56|CUS_OS_NO|A|30||客户订单
MF_TC|57|PRT_USR|A|12|NULL|打印人员
MF_TC|58|QTY_CLS|N|0||已开发票数量合计
MF_TC|59|AMT_INV|N|0||发票退回金额
MF_TC|60|TAX_INV|N|0||发票退回税额
MF_TC|61|CANCEL_ID|A|1|NULL|作废标记
MF_TC|62|RTO_FQSK|N|0||首付比例
MF_TC|63|DATEFLAG_FQSK|A|1||首付日期方式
MF_TC|64|DATE_FQSK|@|0||首付指定日期
MF_TC|65|QS_FQSK|I|0||期数
MF_TC|66|CUR_ID_IFRS|A|4||功能货币
MF_TC|67|EXC_RTO_IFRS|N|0||汇率(功能货币)
MF_TC|68|PRT_DATE|@|0||打印日期
MF_TC|69|QTY1_CLS|N|0||已开发票数量合计(副)
MF_TC|70|INV_BIL_ID|A|2||发票来源单ID
MF_TC|71|INV_BIL_NO|A|20||发票来源单号
MF_TC|72|LZ_CLS_DD|@|0||立帐结案日期
MF_TC|73|MODIFY_DD|@|0||最近修改日期
MF_TC|74|MODIFY_MAN|A|12||最近修改人
MF_TC|75|SCAN_ID|A|1||扫描状态
MF_TC|76|SCAN_DATE|@|0||扫描日期
MF_TC|77|SCAN_USR|A|12||扫描人
MF_TI|1|TI_ID|A|2|*|单据别(TI;T2;T3;T4;T5;T6;T7;T8;T9)
MF_TI|2|TI_NO|A|20|*|入库单号
MF_TI|3|TI_DD|@|NULL|NULL|入库日
MF_TI|4|BIL_ID|A|2|NULL|单据识别
MF_TI|5|BIL_NO|A|25||来源单号
MF_TI|6|SAL_NO|A|12|NULL|经办
MF_TI|7|CLOSE_ID|A|1|NULL|结案否
MF_TI|8|CUS_NO|A|12|NULL|厂商
MF_TI|9|DEP|A|8|NULL|部门
MF_TI|10|BAT_NO|A|40|NULL|批号
MF_TI|11|REM|M|100|NULL|备注
MF_TI|12|USR|A|12|NULL|制单人
MF_TI|13|CHK_MAN|A|12|NULL|审核
MF_TI|14|PRT_SW|A|1|NULL|列印注记
MF_TI|15|CPY_SW|A|1|NULL|拷贝注记
MF_TI|16|CLS_DATE|@|NULL|NULL|终审日期
MF_TI|17|BIL_TYPE|A|2|NULL|单据类别
MF_TI|18|OS_ID|A|2|NULL|关联单据ID
MF_TI|19|OS_NO|A|25|NULL|关联单号
MF_TI|20|CHKTY_ID|A|1|NULL|检验否
MF_TI|21|CUS_OS_NO|A|30|NULL|厂商订单
MF_TI|22|MOB_ID|A|2|NULL|审核模版
MF_TI|23|LOCK_MAN|A|12|NULL|锁单人
MF_TI|24|LOCK_DATE|@|0||锁单时间
MF_TI|25|SYS_DATE|@|NULL|NULL|输单日期
MF_TI|26|FX_WH|A|12||退回分销仓库
MF_TI|27|PRT_USR|A|12||打印人员
MF_TI|28|CNTT_NO|A|40||合同编号
MF_TI|29|CHKTYPEID|A|1||检验类型(1.完工检验,2.首件检验)
MF_TI|30|CANCEL_ID|A|1|NULL|作废标记
MF_TI|31|PRT_DATE|@|0||打印日期
MF_TI|32|BACK_ID|A|2||手工结案标识
MF_TI|33|BIL_COMP|A|13||来源帐套(三角贸易)
MF_TI|34|MODIFY_DD|@|0||最近修改日期
MF_TI|35|MODIFY_MAN|A|12||最近修改人
MF_TI|36|SCAN_ID|A|1||扫描状态
MF_TI|37|SCAN_USR|A|12||扫描人
MF_TI|38|SCAN_DATE|@|0||扫描日期
MF_TW|1|TW_NO|A|20|*|托外单号
MF_TW|2|TW_DD|@|NULL|NULL|托外日期
MF_TW|3|BAT_NO|A|40|NULL|批号
MF_TW|4|BIL_ID|A|2|NULL|来源单识别码
MF_TW|5|BIL_NO|A|20|NULL|来源单号
MF_TW|6|VOH_ID|A|2|NULL|凭证模版代号
MF_TW|7|VOH_NO|A|20|NULL|凭证号码
MF_TW|8|SEND_MTH|A|200|NULL|交货方式
MF_TW|9|SEND_WH|A|12|NULL|送货仓
MF_TW|10|EST_DD|@|NULL|NULL|预交日
MF_TW|11|CUS_NO|A|12|NULL|客户代号
MF_TW|12|SAL_NO|A|12|NULL|业务员代号
MF_TW|13|DEP|A|8|NULL|部门代号
MF_TW|14|CUR_ID|A|4|NULL|币别
MF_TW|15|EXC_RTO|N|NULL|NULL|汇率
MF_TW|16|CLOSE_ID|A|1|NULL|结案
MF_TW|17|TAX_ID|A|1|NULL|扣税别
MF_TW|18|INV_NO|A|20|NULL|发票号码
MF_TW|19|RP_NO|A|20|NULL|付款单
MF_TW|20|AMTN_NET|N|NULL|NULL|未税本位币
MF_TW|21|TAX|N|NULL|NULL|税额
MF_TW|22|AMT|N|NULL|NULL|外币金额
MF_TW|23|REM|M|0||摘要
MF_TW|24|ADR|M|0||送货地址
MF_TW|25|MO_NO|A|20|NULL|制令单号
MF_TW|26|ZC_NO|A|10|NULL|制程号码
MF_TW|27|MRP_NO|A|30|NULL|成品代号
MF_TW|28|PRD_MARK|A|40|NULL|货品特征
MF_TW|29|WH|A|12|NULL|仓库
MF_TW|30|UNIT|A|1|NULL|单位
MF_TW|31|QTY|N|0|NULL|数量
MF_TW|32|UP|N|0|NULL|单价
MF_TW|33|QTY_RTN|N|0|NULL|缴回数量
MF_TW|34|QTY_RTN_UNSH|N|0||未审核缴回量
MF_TW|35|QTY_LOST|N|0|NULL|损耗量
MF_TW|36|QTY_LOST_UNSH|N|0||未审核损耗量
MF_TW|37|QTY_ML|N|0|NULL|已领料量
MF_TW|38|QTY_ML_UNSH|N|0||未审核领料量
MF_TW|39|AMT_INT|N|0|NULL|订金
MF_TW|40|AMTN_NET_INT|N|0|NULL|订金未税本位币
MF_TW|41|TAX_INT|N|0|NULL|订金税额
MF_TW|42|ML_NO|A|20|NULL|领料单号
MF_TW|43|CONTRACT|A|80|NULL|合同号
MF_TW|44|CPY_SW|A|1|NULL|拷贝注记
MF_TW|45|CUS_UP|A|12|NULL|承上厂商
MF_TW|46|CUS_DOWN|A|12|NULL|转下厂商
MF_TW|47|ML_OK|A|1|NULL|领料标志
MF_TW|48|USR|A|12|NULL|制单人
MF_TW|49|CHK_MAN|A|12|NULL|审核
MF_TW|50|PRT_SW|A|1|NULL|打印注记
MF_TW|51|QTY_RK|N|NULL|NULL|已入库数量
MF_TW|52|QTY_RK_UNSH|N|0||未审核入库量
MF_TW|53|ZC_ITM|I|NULL|NULL|加工顺序
MF_TW|54|FIN_DD|@|NULL|NULL|结案日期
MF_TW|55|CHK_ID|A|1|NULL|需检验
MF_TW|56|MV_ID|A|1|NULL|需转移
MF_TW|57|QTY_PRC|N|NULL|NULL|在制量
MF_TW|58|QTY_MV|N|NULL|NULL|转移量
MF_TW|59|QTY_MV_UNSH|N|0||转移量(未审核)
MF_TW|60|QTY_CHK|N|NULL|NULL|合格量
MF_TW|61|QTY_CHK_UNSH|N|0||未审核合格量
MF_TW|62|ZC_NO_UP|A|250|NULL|承上制程
MF_TW|63|ZC_NO_DN|A|250|NULL|转下制程
MF_TW|64|QTY_WH|N|NULL|NULL|入中间仓数量
MF_TW|65|CLS_DATE|@|NULL|NULL|终审日期
MF_TW|66|ID_NO|A|38|NULL|配方号
MF_TW|67|CST|N|NULL|NULL|原料成本
MF_TW|68|WT_NO|A|20|NULL|批次领料
MF_TW|69|QC_YN|A|1|NULL|期初标志
MF_TW|70|MM_CURML|A|1|NULL|缴库按当月领料
MF_TW|71|SO_NO|A|20|NULL|订单计划
MF_TW|72|EST_ITM|I|NULL|NULL|订单项次
MF_TW|73|QTY1|N|NULL|NULL|数量[副]
MF_TW|74|TS_ID|A|1|NULL|调拨结案
MF_TW|75|ISFIRST|A|1||是否第一制程
MF_TW|76|QTY_TC|N|NULL|NULL|退回数量
MF_TW|77|QTY_TC_UNSH|N|0||未审核退回数量
MF_TW|78|RTO_TAX|N|NULL|NULL|托外货品税率
MF_TW|79|UP1|N|NULL|NULL|单价(副)
MF_TW|80|BIL_TYPE|A|2|NULL|单据类别
MF_TW|81|CNTT_NO|A|40|NULL|合同编号
MF_TW|82|MOB_ID|A|2|NULL|审核模版
MF_TW|83|LOCK_MAN|A|12|NULL|锁单人
MF_TW|84|LOCK_DATE|@|0||锁单时间
MF_TW|85|FJ_NUM|S|NULL|NULL|附件张数
MF_TW|86|SYS_DATE|@|NULL|NULL|输单日期
MF_TW|87|CAS_NO|A|20||工程案号
MF_TW|88|TASK_ID|I|0||任务编号
MF_TW|89|OLD_ID|A|1||已缴库未结案标志
MF_TW|90|QTY_SL|N|0||收料数量
MF_TW|91|QTY_SL_UNSH|N|0||未审核收料数量
MF_TW|92|SCM_USR|A|12||交期确认经办人
MF_TW|93|SCM_DD|@|0||确认交期
MF_TW|94|CUS_OS_NO|A|30||客户订单
MF_TW|95|PRT_USR|A|12|NULL|打印人员
MF_TW|96|QTY_QL|N|0||已申请套数
MF_TW|97|QTY_QL_UNSH|N|0||已申请套数(未审核)
MF_TW|98|QL_ID|A|1||领料申请标志
MF_TW|99|Q2_ID|A|1||退料申请标志
MF_TW|100|Q3_ID|A|1||补料申请标志
MF_TW|101|QTY_DZ|N|0||赠品数量
MF_TW|102|ISSVS|A|1||是维修单
MF_TW|103|PRT_NUM|I|0||打印次数
MF_TW|104|ML_BY_MM|A|1||根据缴库量自动产生领料单
MF_TW|105|QTY_DM|N|0||调拨申请套数
MF_TW|106|QTY_DM_UNSH|N|0||调拨申请套数(未审核)
MF_TW|107|CONTROL|A|1||作业流程严格控制
MF_TW|108|PAY_DD|@|0||交易日期
MF_TW|109|CHK_DD|@|0||票据日期
MF_TW|110|PAY_MTH|A|1||交易方式
MF_TW|111|PAY_DAYS|S|0||起算日
MF_TW|112|CHK_DAYS|S|0||票据天数
MF_TW|113|INT_DAYS|S|0||间隔天数
MF_TW|114|PAY_REM|A|80||交易备注
MF_TW|115|CLS_REM|A|30||指定结帐日资料
MF_TW|116|ZC_REM|M|0||作法描述
MF_TW|117|PO_OK|A|1||分析标志
MF_TW|118|CF_ID|A|2||发放生产标志
MF_TW|119|ZT_ID|A|1||暂停生产
MF_TW|120|ZT_DD|@|0||暂停日期
MF_TW|121|CV_ID|A|1||对冲标志
MF_TW|122|QTY_DZ_UNSH|N|0||未审核搭增数量
MF_TW|123|CANCEL_ID|A|1|NULL|作废标记
MF_TW|124|RTO_FQSK|N|0||首付比例
MF_TW|125|DATEFLAG_FQSK|A|1||首付日期方式
MF_TW|126|DATE_FQSK|@|0||首付指定日期
MF_TW|127|QS_FQSK|I|0||期数
MF_TW|128|STA_DD|@|0||预开工日
MF_TW|129|FREE_ID|A|1||搭赠品否
MF_TW|130|PRT_DATE|@|0||打印日期
MF_TW|131|INV_BIL_ID|A|2||发票来源单ID
MF_TW|132|INV_BIL_NO|A|20||发票来源单号
MF_TW|133|SG_ID1|A|1||转单标志(三角贸易)
MF_TW|134|DIS_CNT|N|0||折扣
MF_TW|135|AMT_DIS_CNT|N|0||折扣额
MF_TW|136|MODIFY_DD|@|0||最近修改日期
MF_TW|137|MODIFY_MAN|A|12||最近修改人
MF_TW|138|SUP_PRD_NO|A|40||对方货号
MF_TW|139|SUP_PRD_MARK|A|40||对方特征
MF_TW|140|QTY_LOST_SZC|N|0||上制程不合格量
MF_TW|141|QTY_LOST_ZC|N|0||转出不合格量
MF_TW|142|QTY_LOST_SZC_UNSH|N|0||未审核上制程不合格量
MF_TW|143|QTY_LOST_ZC_UNSH|N|0||未审核转出不合格量
MF_WT|1|WT_NO|A|20|*|批次托工单号
MF_WT|2|WT_DD|@|NULL|NULL|托工日期
MF_WT|3|DEP|A|8|NULL|托工部门
MF_WT|4|CUS_NO|A|12|NULL|托工厂商
MF_WT|5|MO_NO|A|25|NULL|制令单号
MF_WT|6|SAL_NO|A|12|NULL|经办人
MF_WT|7|VOH_ID|A|2|NULL|凭证模板
MF_WT|8|SEND_MTH|A|200|NULL|交货方式
MF_WT|9|SEND_WH|A|12|NULL|送货仓
MF_WT|10|EST_DD|@|NULL|NULL|预交日
MF_WT|11|CUR_ID|A|4|NULL|币别
MF_WT|12|EXC_RTO|N|NULL|NULL|汇率
MF_WT|13|CLOSE_ID|A|1|NULL|结案
MF_WT|14|INV_NO|A|20||发票号码
MF_WT|15|TAX_ID|A|1|NULL|扣税别
MF_WT|16|RP_NO|A|20|NULL|付款单
MF_WT|17|CONTRACT|A|80|NULL|合同号
MF_WT|18|CPY_SW|A|1|NULL|拷贝注记
MF_WT|19|USR|A|12|NULL|制单人
MF_WT|20|CHK_MAN|A|12|NULL|审核
MF_WT|21|PRT_SW|A|1|NULL|打印注记
MF_WT|22|CLS_DATE|@|NULL|NULL|终审日期
MF_WT|23|BUILD_BIL|M|40|NULL|产生单据
MF_WT|24|REM|M|40|NULL|摘要
MF_WT|25|AMT_INT|N|NULL|NULL|订金
MF_WT|26|AMTN_NET_INT|N|NULL|NULL|订金未税
MF_WT|27|TAX_INT|N|NULL|NULL|订金税额
MF_WT|28|VOH_NO|A|20|NULL|凭证号码
MF_WT|29|SO_NO|A|20|NULL|受订计划
MF_WT|30|BIL_TYPE|A|2|NULL|单据类别
MF_WT|31|MOB_ID|A|2|NULL|审核模版
MF_WT|32|LOCK_MAN|A|12|NULL|锁单人
MF_WT|33|LOCK_DATE|@|0||锁单时间
MF_WT|34|SYS_DATE|@|NULL|NULL|输单日期
MF_WT|35|CAS_NO|A|20||工程案号
MF_WT|36|TASK_ID|I|0||任务编号
MF_WT|37|PRT_USR|A|12|NULL|打印人员
MF_WT|38|CANCEL_ID|A|1|NULL|作废标记
MF_WT|39|PRT_DATE|@|0||打印日期
MF_WT|40|INV_BIL_ID|A|2||发票来源单ID
MF_WT|41|INV_BIL_NO|A|20||发票来源单号
MF_WT|42|MODIFY_DD|@|0||最近修改日期
MF_WT|43|MODIFY_MAN|A|12||最近修改人
MF_YG|1|YG_NO|A|12|*|员工代号
MF_YG|2|NAME|A|50||员工姓名
MF_YG|3|DEP|A|8||部门代号
MF_YG|4|POS_NAME|A|50||职务
MF_YG|5|SEX_ID|A|1||性别(T男 F女 默认值为空)
MF_YG|6|BTH_DAY|@|NULL|NULL|出生日期
MF_YG|7|IN_DAY|@|NULL|NULL|到职日
MF_YG|8|OUT_DAY|@|NULL|NULL|离职日
MF_YG|9|ID_NO|A|20|NULL|身份证号码
MF_YG|10|MARRY_ID|A|1||婚否(T已婚 F未婚[√])
MF_YG|11|FY_CNT|S|NULL|NULL|抚养人数
MF_YG|12|BLD_TYPE|A|5|NULL|血型
MF_YG|13|CNT_TEL1|A|15|NULL|联系电话1
MF_YG|14|CNT_TEL2|A|15|NULL|联系电话2
MF_YG|15|TEST_OK_DAY|@|NULL|NULL|适用期满
MF_YG|16|OTH_COUNTRY|A|20|NULL|外国国籍
MF_YG|17|BTH_PLS|A|100|NULL|籍贯
MF_YG|18|STUDY_LEVEL|A|10|NULL|教育程度
MF_YG|19|ADR1|A|100|NULL|户籍地址
MF_YG|20|ADR2|A|100|NULL|联络地址
MF_YG|21|ADR1_CODE|A|10|NULL|邮政编码1
MF_YG|22|ADR2_CODE|A|10|NULL|邮政编码2
MF_YG|23|CAL_GZ_MTH|A|1|NULL|计薪方式
MF_YG|24|TITLE_NO|A|10|NULL|职级代号
MF_YG|25|KQ_CHK|A|1|NULL|计算考勤否
